"","run_date","cycle","state","party","vote_share_mu","vote_share_se","vote_share_t_dist","vote_share_start","vote_share_end","vote_share_z"
"119",2021-02-12,2024,"South Dakota","rep",0.608086534217492,0.0194026507984869,0.0337529818327337,0.574333552384758,0.641839516050226,1.73960672607507
"120",2021-02-12,2024,"South Dakota","other",0.038196820137427,0.0176315054188809,0.0306718854175143,0.00752493471991269,0.0688687055549414,1.73960672607507
"121",2021-02-12,2024,"Tennessee","dem",0.368364235742514,0.0162768727403302,0.0283153572985464,0.340048878443968,0.396679593041061,1.73960672607507
"122",2021-02-12,2024,"Tennessee","rep",0.614557151261699,0.0171391536647961,0.0298153869945135,0.584741764267185,0.644372538256212,1.73960672607507
"123",2021-02-12,2024,"Tennessee","other",0.0170063525562922,0.0147350916700277,0.0256332645785129,-0.00862691202222066,0.0426396171348051,1.73960672607507
"124",2021-02-12,2024,"Texas","dem",0.432912401662706,0.015831292711008,0.0275402232825329,0.405372178380173,0.460452624945239,1.73960672607507
"125",2021-02-12,2024,"Texas","rep",0.548083019450879,0.0210793078736198,0.0366697057579562,0.511413313692923,0.584752725208835,1.73960672607507
"126",2021-02-12,2024,"Texas","other",0.0189371071163174,0.0175705195607287,0.0305657940084773,-0.0116286868921599,0.0495029011247946,1.73960672607507
"127",2021-02-12,2024,"Utah","dem",0.306848471282232,0.0228290636684437,0.0397135927076207,0.267134878574612,0.346562063989853,1.73960672607507
"128",2021-02-12,2024,"Utah","rep",0.583698385499428,0.0376741908037351,0.0655382757216133,0.518160109777815,0.649236661221042,1.73960672607507
"129",2021-02-12,2024,"Utah","other",0.10904503357133,0.03814262989853,0.066353175521675,0.0426918580496552,0.175398209093005,1.73960672607507
"130",2021-02-12,2024,"Vermont","dem",0.673686305758629,0.0213878367298456,0.037206424631435,0.636479881127194,0.710892730390064,1.73960672607507
"131",2021-02-12,2024,"Vermont","rep",0.264604797468076,0.0197504506612024,0.0343580168132415,0.230246780654834,0.298962814281317,1.73960672607507
"132",2021-02-12,2024,"Vermont","other",0.0614636240988988,0.0234154871325317,0.0407337389100765,0.0207298851888223,0.102197363008975,1.73960672607507
"133",2021-02-12,2024,"Virginia","dem",0.536157788264695,0.0133780431488483,0.023272533843459,0.512885254421236,0.559430322108154,1.73960672607507
"134",2021-02-12,2024,"Virginia","rep",0.441444208834362,0.0157603136698794,0.027416747665175,0.414027461169187,0.468860956499537,1.73960672607507
"135",2021-02-12,2024,"Virginia","other",0.0223288031132387,0.0141102782873615,0.0245463350154851,-0.0022175319022464,0.0468751381287238,1.73960672607507
"136",2021-02-12,2024,"Washington","dem",0.576003556922354,0.0138739487907507,0.0241352146336111,0.551868342288742,0.600138771555965,1.73960672607507
"137",2021-02-12,2024,"Washington","rep",0.373804550384526,0.0158319534702412,0.0275413727437393,0.346263177640787,0.401345923128265,1.73960672607507
"138",2021-02-12,2024,"Washington","other",0.0500938663557412,0.0209298741898043,0.0364097499164886,0.0136841164392526,0.0865036162722298,1.73960672607507
"139",2021-02-12,2024,"West Virginia","dem",0.287864830299162,0.0204691313846346,0.0356082386336247,0.252256591665537,0.323473068932786,1.73960672607507
"140",2021-02-12,2024,"West Virginia","rep",0.683718599692529,0.0262611771247641,0.0456841203608884,0.638034479331641,0.729402720053418,1.73960672607507
"141",2021-02-12,2024,"West Virginia","other",0.0282451055268098,0.0144710278120694,0.0251738973150954,0.00307120821171443,0.0534190028419052,1.73960672607507
"142",2021-02-12,2024,"Wisconsin","dem",0.505840310899459,0.0146055958600664,0.0254079927965057,0.480432318102953,0.531248303695965,1.73960672607507
"143",2021-02-12,2024,"Wisconsin","rep",0.465479656852713,0.0155016164653289,0.0269667162681222,0.438512940584591,0.492446373120835,1.73960672607507
"144",2021-02-12,2024,"Wisconsin","other",0.0285285780592914,0.0182500687148199,0.0317479422876329,-0.00321936422834149,0.0602765203469244,1.73960672607507
"145",2021-02-12,2024,"Wyoming","dem",0.240136813479484,0.014449954964757,0.0251372388481731,0.214999574631311,0.265274052327657,1.73960672607507
"146",2021-02-12,2024,"Wyoming","rep",0.704327418943482,0.0240510058984799,0.0418392916298669,0.662488127313615,0.746166710573349,1.73960672607507
"147",2021-02-12,2024,"Wyoming","other",0.0551042023440171,0.0212399562107893,0.036949170685829,0.0181550316581881,0.0920533730298462,1.73960672607507
"148",2021-02-12,2024,"Alaska","dem",0.397730838858695,0.0222758010226756,0.0392345941237433,0.358496244734951,0.436965432982438,1.76131013577489
"149",2021-02-12,2024,"Alaska","rep",0.542390845069177,0.0235861676768355,0.0415425561932964,0.500848288875881,0.583933401262473,1.76131013577489
